,Time,BA_spread,Price,Smart_price,Liquid_imb,MKT_cost
row,2019-04-20 00:20:48.667269,0.00999999999999801,58.11,58.146,-0.024,0.0
row,2019-04-20 00:20:48.685125,0.00999999999999801,58.11,58.14571428571429,-0.021,0.0
row,2019-04-20 00:20:48.704985,0.00999999999999801,58.11,58.14578125,-0.022,0.0
row,2019-04-20 00:20:48.723256,0.00999999999999801,58.11,58.14578125,-0.022,0.0
row,2019-04-20 00:20:48.741211,0.00999999999999801,58.11,58.145409836065575,-0.017,0.0
row,2019-04-20 00:20:48.751670,0.00999999999999801,58.11,58.14605633802817,-0.027,0.0
row,2019-04-20 00:20:48.761802,0.00999999999999801,58.11,58.145999999999994,-0.026,0.0
row,2019-04-20 00:20:48.771270,0.00999999999999801,58.11,58.145999999999994,-0.026,0.0
row,2019-04-20 00:20:48.780697,0.00999999999999801,58.11,58.145999999999994,-0.026,0.0
row,2019-04-20 00:20:48.789421,0.00999999999999801,58.11,58.146086956521735,-0.027,0.0
row,2019-04-20 00:20:58.854035,0.00999999999999801,58.11,58.146086956521735,-0.027,0.0
row,2019-04-20 00:20:58.889621,0.00999999999999801,58.11,58.145999999999994,-0.026,0.0
row,2019-04-20 00:20:58.900357,0.00999999999999801,58.11,58.136346153846155,0.013,0.0
row,2019-04-20 00:20:58.910530,0.00999999999999801,58.11,58.13661016949153,0.008,0.0
row,2019-04-20 00:20:58.919560,0.00999999999999801,58.11,58.13661016949153,0.008,0.0
row,2019-04-20 00:20:58.928920,0.00999999999999801,58.11,58.13615384615385,0.0,0.0
row,2019-04-20 00:20:58.938942,0.00999999999999801,58.11,58.136428571428574,-0.003,0.0
row,2019-04-20 00:20:58.948750,0.00999999999999801,58.11,58.136428571428574,-0.003,0.0
row,2019-04-20 00:20:58.964081,0.00999999999999801,58.11,58.137179487179495,-0.025,0.0
row,2019-04-20 00:20:58.974146,0.00999999999999801,58.11,58.137283950617295,-0.028,0.0
row,2019-04-20 00:21:09.007415,0.010000000000005116,58.11,58.12884615384615,0.006,0.0
row,2019-04-20 00:21:09.017454,0.010000000000005116,58.11,58.12884615384615,0.006,0.0
row,2019-04-20 00:21:09.027403,0.010000000000005116,58.11,58.12884615384615,0.006,0.0
row,2019-04-20 00:21:09.037144,0.00999999999999801,58.11,58.13426829268293,-0.005,0.0
row,2019-04-20 00:21:09.051607,0.010000000000005116,58.11,58.12733333333334,0.03,0.0
row,2019-04-20 00:21:09.061762,0.010000000000005116,58.11,58.126376811594206,0.039,0.0
row,2019-04-20 00:21:09.071410,0.010000000000005116,58.11,58.126567164179114,0.037,0.0
row,2019-04-20 00:21:09.080769,0.010000000000005116,58.11,58.126567164179114,0.037,0.0
row,2019-04-20 00:21:09.090168,0.010000000000005116,58.11,58.126567164179114,0.037,0.0
row,2019-04-20 00:21:09.100106,0.010000000000005116,58.11,58.126567164179114,0.037,0.0
row,2019-04-20 00:22:19.133660,0.00999999999999801,58.11,58.18623655913978,-0.181,0.000658159999999981
row,2019-04-20 00:22:19.143214,0.00999999999999801,58.11,58.18585858585858,-0.175,0.000658159999999981
row,2019-04-20 00:22:19.151997,0.00999999999999801,58.11,58.185742574257425,-0.173,0.000658159999999981
row,2019-04-20 00:22:19.163480,0.00999999999999801,58.11,58.185742574257425,-0.173,0.000658159999999981
row,2019-04-20 00:22:19.172343,0.00999999999999801,58.11,58.185742574257425,-0.173,0.000658159999999981
row,2019-04-20 00:22:19.182103,0.00999999999999801,58.11,58.18553398058253,-0.169,0.000658159999999981
row,2019-04-20 00:22:19.190789,0.00999999999999801,58.11,58.17819277108433,-0.125,0.0006580399999999713
row,2019-04-20 00:22:19.200438,0.00999999999999801,58.11,58.178024691358026,-0.121,0.0006580399999999713
row,2019-04-20 00:22:19.208992,0.00999999999999801,58.11,58.15824561403509,-0.051,0.0006577999999999804
row,2019-04-20 00:22:19.218598,0.020000000000003126,58.11,58.16740740740741,-0.058,0.0006179199999999696
row,2019-04-20 00:22:29.252163,0.020000000000003126,58.11,58.16740740740741,-0.058,0.0
row,2019-04-20 00:22:29.261415,0.020000000000003126,58.11,58.16740740740741,-0.058,0.0
row,2019-04-20 00:22:29.271182,0.00999999999999801,58.11,58.173611111111114,-0.046,0.0
row,2019-04-20 00:22:29.280597,0.00999999999999801,58.11,58.172200000000004,-0.028,0.0
row,2019-04-20 00:22:29.289267,0.00999999999999801,58.11,58.17239130434783,-0.032,0.0
row,2019-04-20 00:22:29.299300,0.00999999999999801,58.11,58.172340425531914,-0.031,0.0
row,2019-04-20 00:22:29.308310,0.00999999999999801,58.11,58.172291666666666,-0.03,0.0
row,2019-04-20 00:22:29.318562,0.00999999999999801,58.11,58.17224489795918,-0.029,0.0
row,2019-04-20 00:22:29.327451,0.00999999999999801,58.11,58.172291666666666,-0.03,0.0
row,2019-04-20 00:22:29.336653,0.00999999999999801,58.11,58.1726,-0.032,0.0
row,2019-04-20 00:23:39.371536,0.00999999999999801,58.11,58.21714285714285,-0.153,0.0006585199999999816
row,2019-04-20 00:23:39.380475,0.00999999999999801,58.11,58.21777777777778,-0.163,0.0006585199999999816
row,2019-04-20 00:23:39.389426,0.00999999999999801,58.11,58.22648148148148,-0.166,0.0006586399999999913
row,2019-04-20 00:23:39.398555,0.00999999999999801,58.11,58.22625,-0.164,0.0006586399999999913
row,2019-04-20 00:23:39.407578,0.00999999999999801,58.11,58.22625,-0.164,0.0006586399999999913
row,2019-04-20 00:23:39.417130,0.00999999999999801,58.11,58.2259649122807,-0.161,0.0006586399999999913
row,2019-04-20 00:23:39.426546,0.00999999999999801,58.11,58.225833333333334,-0.16,0.0006586399999999913
row,2019-04-20 00:23:39.435052,0.00999999999999801,58.11,58.225833333333334,-0.16,0.0006586399999999913
row,2019-04-20 00:23:39.447179,0.00999999999999801,58.11,58.225833333333334,-0.16,0.0006586399999999913
row,2019-04-20 00:23:39.456366,0.00999999999999801,58.11,58.217118644067796,-0.146,0.0006585199999999816
row,2019-04-20 00:23:49.489779,0.00999999999999801,58.11,58.217118644067796,-0.146,0.0
row,2019-04-20 00:23:49.499004,0.00999999999999801,58.11,58.21689655172413,-0.143,0.0
row,2019-04-20 00:23:49.507753,0.00999999999999801,58.11,58.2085,-0.114,0.0
row,2019-04-20 00:23:49.517249,0.00999999999999801,58.11,58.20681818181818,-0.102,0.0
row,2019-04-20 00:23:49.526788,0.00999999999999801,58.11,58.20652173913044,-0.1,0.0
row,2019-04-20 00:23:49.535748,0.00999999999999801,58.11,58.20607843137255,-0.097,0.0
row,2019-04-20 00:23:49.544629,0.00999999999999801,58.11,58.206199999999995,-0.098,0.0
row,2019-04-20 00:23:49.553694,0.00999999999999801,58.11,58.206199999999995,-0.098,0.0
row,2019-04-20 00:23:49.562610,0.00999999999999801,58.11,58.206199999999995,-0.098,0.0
row,2019-04-20 00:23:49.572191,0.00999999999999801,58.11,58.206,-0.096,0.0
row,2019-04-20 00:24:59.610580,0.00999999999999801,58.11,58.21456790123457,-0.075,0.0006585199999999816
row,2019-04-20 00:24:59.622641,0.00999999999999801,58.11,58.21462365591398,-0.075,0.0006585199999999816
row,2019-04-20 00:24:59.631312,0.00999999999999801,58.11,58.21462365591398,-0.075,0.0006585199999999816
row,2019-04-20 00:24:59.639888,0.00999999999999801,58.11,58.21470588235294,-0.076,0.0006585199999999816
row,2019-04-20 00:24:59.648478,0.00999999999999801,58.11,58.21475247524753,-0.077,0.0006585199999999816
row,2019-04-20 00:24:59.657026,0.00999999999999801,58.11,58.21653846153846,-0.078,0.0006585199999999816
row,2019-04-20 00:24:59.666452,0.00999999999999801,58.11,58.21625,-0.076,0.0006585199999999816
row,2019-04-20 00:24:59.675556,0.00999999999999801,58.11,58.217222222222226,-0.086,0.0006585199999999816
row,2019-04-20 00:24:59.745014,0.00999999999999801,58.11,58.217222222222226,-0.086,0.0006585199999999816
row,2019-04-20 00:24:59.755396,0.00999999999999801,58.11,58.2174358974359,-0.089,0.0006585199999999816
row,2019-04-20 00:26:09.794500,0.00999999999999801,58.11,58.22261904761905,-0.051,0.0006586399999999913
row,2019-04-20 00:26:09.804537,0.00999999999999801,58.11,58.22268292682927,-0.052,0.0006586399999999913
row,2019-04-20 00:26:09.813970,0.010000000000005116,58.11,58.23488888888888,-0.064,0.000658759999999944
row,2019-04-20 00:26:09.824051,0.020000000000003126,58.11,58.24257142857143,-0.073,0.000618759999999952
row,2019-04-20 00:26:09.833544,0.00999999999999801,58.11,58.24071428571428,-0.049,0.0006288800000000069
row,2019-04-20 00:26:09.854704,0.00999999999999801,58.11,58.24076923076923,-0.05,0.0006288800000000069
row,2019-04-20 00:26:09.864521,0.010000000000005116,58.11,58.2376,-0.077,0.000658759999999944
row,2019-04-20 00:26:09.874302,0.010000000000005116,58.11,58.237037037037034,-0.075,0.000658759999999944
row,2019-04-20 00:26:09.883453,0.010000000000005116,58.11,58.23642857142857,-0.072,0.000658759999999944
row,2019-04-20 00:26:09.893114,0.00999999999999801,58.11,58.22806451612903,-0.101,0.0006586399999999913
row,2019-04-20 00:26:19.928417,0.00999999999999801,58.11,58.22806451612903,-0.101,0.0
row,2019-04-20 00:26:19.937760,0.00999999999999801,58.11,58.22818181818181,-0.103,0.0
row,2019-04-20 00:26:19.946783,0.00999999999999801,58.11,58.22828571428571,-0.105,0.0
row,2019-04-20 00:26:19.955635,0.00999999999999801,58.11,58.22846153846154,-0.109,0.0
row,2019-04-20 00:26:19.965287,0.020000000000003126,58.11,58.23489361702128,-0.104,0.0
row,2019-04-20 00:26:19.974610,0.020000000000003126,58.11,58.23480000000001,-0.105,0.0
row,2019-04-20 00:26:19.983334,0.010000000000005116,58.11,58.23384615384615,-0.085,0.0
row,2019-04-20 00:26:19.992079,0.010000000000005116,58.11,58.233125,-0.082,0.0
row,2019-04-20 00:26:20.001267,0.020000000000003126,58.11,58.23541666666667,-0.107,0.0
row,2019-04-20 00:26:20.010780,0.020000000000003126,58.11,58.23510204081633,-0.106,0.0
row,2019-04-20 00:27:30.042956,0.010000000000005116,58.11,58.26384615384616,-0.076,0.0006591199999999446
row,2019-04-20 00:27:30.052304,0.010000000000005116,58.11,58.26384615384616,-0.076,0.0006591199999999446
row,2019-04-20 00:27:30.061844,0.020000000000003126,58.11,58.26285714285714,-0.06,0.0006191199999999526
row,2019-04-20 00:27:30.070716,0.010000000000005116,58.11,58.26833333333334,-0.065,0.0006591199999999446
row,2019-04-20 00:27:30.081866,0.010000000000005116,58.11,58.26736842105264,-0.066,0.0006591199999999446
row,2019-04-20 00:27:30.092032,0.010000000000005116,58.11,58.26761904761905,-0.068,0.0006591199999999446
row,2019-04-20 00:27:30.102878,0.010000000000005116,58.11,58.26761904761905,-0.068,0.0006591199999999446
row,2019-04-20 00:27:30.113435,0.010000000000005116,58.11,58.26514285714286,-0.058,0.0006591199999999446
row,2019-04-20 00:27:30.124767,0.010000000000005116,58.11,58.26527777777778,-0.059,0.0006591199999999446
row,2019-04-20 00:27:30.135816,0.010000000000005116,58.11,58.26514285714286,-0.058,0.0006591199999999446
row,2019-04-20 00:28:40.173099,0.00999999999999801,58.11,58.29857142857143,-0.125,0.0006594799999999736
row,2019-04-20 00:28:40.182837,0.00999999999999801,58.11,58.29730769230769,-0.122,0.0006594799999999736
row,2019-04-20 00:28:40.193433,0.00999999999999801,58.11,58.289047619047615,-0.122,0.0006593599999999924
row,2019-04-20 00:28:40.202525,0.01999999999999602,58.11,58.295254237288134,-0.121,0.0006193600000000003
row,2019-04-20 00:28:40.212894,0.010000000000005116,58.11,58.30483870967742,-0.128,0.0006595999999999549
row,2019-04-20 00:28:40.223130,0.00999999999999801,58.11,58.298235294117646,-0.133,0.0006594799999999736
row,2019-04-20 00:28:40.233583,0.01999999999999602,58.11,58.296470588235294,-0.122,0.0006193600000000003
row,2019-04-20 00:28:40.243247,0.01999999999999602,58.11,58.29714285714286,-0.124,0.0006193600000000003
row,2019-04-20 00:28:40.253211,0.01999999999999602,58.11,58.2966037735849,-0.124,0.0006193600000000003
row,2019-04-20 00:28:40.263040,0.01999999999999602,58.11,58.29592592592593,-0.121,0.0006193600000000003
row,2019-04-20 00:29:50.300334,0.01999999999999602,58.11,58.21192307692308,-0.025,0.0006183999999999799
row,2019-04-20 00:29:50.310593,0.01999999999999602,58.11,58.21222222222222,-0.027,0.0006183999999999799
row,2019-04-20 00:29:50.319752,0.01999999999999602,58.11,58.21222222222222,-0.027,0.0006183999999999799
row,2019-04-20 00:29:50.328828,0.00999999999999801,58.11,58.209142857142865,-0.031,0.0006583999999999719
row,2019-04-20 00:29:50.338196,0.00999999999999801,58.11,58.209142857142865,-0.031,0.0006583999999999719
row,2019-04-20 00:29:50.347922,0.00999999999999801,58.11,58.20885714285714,-0.029,0.0006583999999999719
row,2019-04-20 00:29:50.357820,0.00999999999999801,58.11,58.20885714285714,-0.029,0.0006583999999999719
row,2019-04-20 00:29:50.368379,0.00999999999999801,58.11,58.20885714285714,-0.029,0.0006583999999999719
row,2019-04-20 00:29:50.378596,0.00999999999999801,58.11,58.208888888888886,-0.03,0.0006583999999999719
row,2019-04-20 00:29:50.388233,0.00999999999999801,58.11,58.208000000000006,-0.026,0.0006583999999999719
row,2019-04-20 00:31:00.434008,0.00999999999999801,58.11,58.22818181818182,-0.182,0.0006586399999999913
row,2019-04-20 00:31:00.450208,0.00999999999999801,58.11,58.227999999999994,-0.178,0.0006586399999999913
row,2019-04-20 00:31:00.461583,0.00999999999999801,58.11,58.227999999999994,-0.178,0.0006586399999999913
row,2019-04-20 00:31:00.471240,0.00999999999999801,58.11,58.22760869565217,-0.181,0.0006586399999999913
row,2019-04-20 00:31:00.483977,0.00999999999999801,58.11,58.223555555555556,-0.082,0.0006586399999999913
row,2019-04-20 00:31:00.494415,0.00999999999999801,58.11,58.22396226415094,-0.084,0.0006586399999999913
row,2019-04-20 00:31:00.503928,0.00999999999999801,58.11,58.22396226415094,-0.084,0.0006586399999999913
row,2019-04-20 00:31:00.513400,0.00999999999999801,58.11,58.21806451612903,-0.086,0.0006585199999999816
row,2019-04-20 00:31:00.522350,0.01999999999999602,58.11,58.21214285714286,-0.056,0.0006183999999999799
row,2019-04-20 00:31:00.531921,0.00999999999999801,58.11,58.21125000000001,-0.047,0.0006485199999999887
row,2019-04-20 00:31:10.563606,0.00999999999999801,58.11,58.21125000000001,-0.047,0.0
row,2019-04-20 00:31:10.573016,0.00999999999999801,58.11,58.209189189189196,-0.058,0.0
row,2019-04-20 00:31:10.582165,0.00999999999999801,58.11,58.209189189189196,-0.058,0.0
row,2019-04-20 00:31:10.591748,0.00999999999999801,58.11,58.208604651162794,-0.058,0.0
row,2019-04-20 00:31:10.600435,0.00999999999999801,58.11,58.208604651162794,-0.058,0.0
row,2019-04-20 00:31:10.609762,0.00999999999999801,58.11,58.208604651162794,-0.058,0.0
row,2019-04-20 00:31:10.619276,0.00999999999999801,58.11,58.208604651162794,-0.058,0.0
row,2019-04-20 00:31:10.630121,0.00999999999999801,58.11,58.20857142857143,-0.057,0.0
row,2019-04-20 00:31:10.638925,0.010000000000005116,58.11,58.196666666666665,-0.047,0.0
row,2019-04-20 00:31:10.648090,0.010000000000005116,58.11,58.196666666666665,-0.047,0.0
row,2019-04-20 00:31:20.684746,0.010000000000005116,58.11,58.196666666666665,-0.047,0.0
row,2019-04-20 00:31:20.693553,0.010000000000005116,58.11,58.196052631578944,-0.044,0.0
row,2019-04-20 00:31:20.703068,0.010000000000005116,58.11,58.19589743589744,-0.043,0.0
row,2019-04-20 00:31:20.712012,0.00999999999999801,58.11,58.208333333333336,-0.061,0.0
row,2019-04-20 00:31:20.721594,0.00999999999999801,58.11,58.20848484848485,-0.064,0.0
row,2019-04-20 00:31:20.731219,0.00999999999999801,58.11,58.20875,-0.065,0.0
row,2019-04-20 00:31:20.741016,0.00999999999999801,58.11,58.21389830508475,-0.073,0.0
row,2019-04-20 00:31:20.750540,0.00999999999999801,58.11,58.2074647887324,-0.064,0.0
row,2019-04-20 00:31:20.760905,0.00999999999999801,58.11,58.20750000000001,-0.065,0.0
row,2019-04-20 00:31:20.770925,0.010000000000005116,58.11,58.19645833333334,-0.027,0.0
row,2019-04-20 00:32:30.815992,0.00999999999999801,58.11,58.22875,-0.121,0.0006586399999999913
row,2019-04-20 00:32:30.825630,0.00999999999999801,58.11,58.22877777777778,-0.123,0.0006586399999999913
row,2019-04-20 00:32:30.835859,0.00999999999999801,58.11,58.24574468085107,-0.179,0.0006588799999999821
row,2019-04-20 00:32:30.846042,0.010000000000005116,58.11,58.26673076923077,-0.215,0.0006591199999999446
row,2019-04-20 00:32:30.855373,0.010000000000005116,58.11,58.2695652173913,-0.237,0.0006591199999999446
row,2019-04-20 00:32:30.864915,0.010000000000005116,58.11,58.2695652173913,-0.237,0.0006591199999999446
row,2019-04-20 00:32:30.874225,0.010000000000005116,58.11,58.2677966101695,-0.228,0.0006591199999999446
row,2019-04-20 00:32:30.885848,0.01999999999999602,58.11,58.25236363636364,-0.153,0.0006188799999999901
row,2019-04-20 00:32:30.894946,0.00999999999999801,58.11,58.24826086956522,-0.16,0.0006588799999999821
row,2019-04-20 00:32:30.904525,0.00999999999999801,58.11,58.24826086956522,-0.16,0.0006588799999999821
row,2019-04-20 00:32:40.937376,0.00999999999999801,58.11,58.24826086956522,-0.16,0.0
row,2019-04-20 00:32:40.946017,0.00999999999999801,58.11,58.24808510638297,-0.159,0.0
row,2019-04-20 00:32:40.956256,0.00999999999999801,58.11,58.24808510638297,-0.159,0.0
row,2019-04-20 00:32:40.965690,0.010000000000005116,58.11,58.23742424242425,-0.139,0.0
row,2019-04-20 00:32:40.974366,0.00999999999999801,58.11,58.22840425531915,-0.116,0.0
row,2019-04-20 00:32:40.983475,0.010000000000005116,58.11,58.23466666666666,-0.109,0.0
row,2019-04-20 00:32:40.992362,0.010000000000005116,58.11,58.23470588235294,-0.109,0.0
row,2019-04-20 00:32:41.002312,0.010000000000005116,58.11,58.23499999999999,-0.111,0.0
row,2019-04-20 00:32:41.011646,0.010000000000005116,58.11,58.23487179487179,-0.11,0.0
row,2019-04-20 00:32:41.024579,0.010000000000005116,58.11,58.23452380952381,-0.107,0.0
row,2019-04-20 00:32:51.098545,0.010000000000005116,58.11,58.23500000000001,-0.111,0.0
row,2019-04-20 00:32:51.108161,0.010000000000005116,58.11,58.23488888888888,-0.11,0.0
row,2019-04-20 00:32:51.117674,0.010000000000005116,58.11,58.23458333333334,-0.107,0.0
row,2019-04-20 00:32:51.127305,0.010000000000005116,58.11,58.234399999999994,-0.105,0.0
row,2019-04-20 00:32:51.137351,0.010000000000005116,58.11,58.23471698113207,-0.108,0.0
row,2019-04-20 00:32:51.147160,0.010000000000005116,58.11,58.23423076923076,-0.103,0.0
row,2019-04-20 00:32:51.156779,0.010000000000005116,58.11,58.23392857142857,-0.099,0.0
row,2019-04-20 00:32:51.166789,0.010000000000005116,58.11,58.23358490566038,-0.096,0.0
row,2019-04-20 00:32:51.182568,0.010000000000005116,58.11,58.233275862068965,-0.091,0.0
row,2019-04-20 00:32:51.192725,0.010000000000005116,58.11,58.233275862068965,-0.091,0.0
row,2019-04-20 00:33:01.229108,0.010000000000005116,58.11,58.233275862068965,-0.091,0.0
row,2019-04-20 00:33:01.238598,0.00999999999999801,58.11,58.229651162790695,-0.11,0.0
row,2019-04-20 00:33:01.248932,0.00999999999999801,58.11,58.22976470588235,-0.111,0.0
row,2019-04-20 00:33:01.258743,0.00999999999999801,58.11,58.227,-0.078,0.0
row,2019-04-20 00:33:01.267739,0.00999999999999801,58.11,58.227,-0.078,0.0
row,2019-04-20 00:33:01.278389,0.00999999999999801,58.11,58.227,-0.078,0.0
row,2019-04-20 00:33:01.287177,0.00999999999999801,58.11,58.22417910447761,-0.059,0.0
row,2019-04-20 00:33:01.296453,0.010000000000005116,58.11,58.23409090909092,-0.069,0.0
row,2019-04-20 00:33:01.315597,0.010000000000005116,58.11,58.23358974358975,-0.066,0.0
row,2019-04-20 00:33:01.334444,0.010000000000005116,58.11,58.23431818181818,-0.071,0.0
row,2019-04-20 00:33:11.379691,0.010000000000005116,58.11,58.23431818181818,-0.071,0.0
row,2019-04-20 00:33:11.399245,0.010000000000005116,58.11,58.23537037037037,-0.081,0.0
row,2019-04-20 00:33:11.419004,0.00999999999999801,58.11,58.22964285714285,-0.081,0.0
row,2019-04-20 00:33:11.438231,0.00999999999999801,58.11,58.229285714285716,-0.079,0.0
row,2019-04-20 00:33:11.463075,0.00999999999999801,58.11,58.22925925925926,-0.078,0.0
row,2019-04-20 00:33:11.486998,0.00999999999999801,58.11,58.218780487804885,-0.08,0.0
row,2019-04-20 00:33:11.505868,0.00999999999999801,58.11,58.220909090909096,-0.047,0.0
row,2019-04-20 00:33:11.524580,0.00999999999999801,58.11,58.227,-0.055,0.0
row,2019-04-20 00:33:11.543580,0.00999999999999801,58.11,58.226190476190474,-0.056,0.0
row,2019-04-20 00:33:11.561935,0.00999999999999801,58.11,58.2265,-0.057,0.0
row,2019-04-20 00:33:21.652150,0.00999999999999801,58.11,58.2265,-0.057,0.0
row,2019-04-20 00:33:21.770326,0.00999999999999801,58.11,58.229523809523805,-0.067,0.0
row,2019-04-20 00:33:21.789315,0.010000000000005116,58.11,58.23866666666667,-0.084,0.0
row,2019-04-20 00:33:21.808842,0.0,58.11,58.239999999999995,-0.063,0.0
row,2019-04-20 00:33:21.827260,0.00999999999999801,58.11,58.24594594594594,-0.074,0.0
row,2019-04-20 00:33:21.846808,0.00999999999999801,58.11,58.25125,-0.064,0.0
row,2019-04-20 00:33:21.869536,0.00999999999999801,58.11,58.24565217391305,-0.069,0.0
row,2019-04-20 00:33:21.894242,0.00999999999999801,58.11,58.244237288135594,-0.054,0.0
row,2019-04-20 00:33:21.916134,0.010000000000005116,58.11,58.237647058823526,-0.059,0.0
row,2019-04-20 00:33:21.937178,0.010000000000005116,58.11,58.238125,-0.06,0.0
row,2019-04-20 00:33:31.977883,0.010000000000005116,58.11,58.239285714285714,-0.054,0.0
row,2019-04-20 00:33:31.996891,0.00999999999999801,58.11,58.24206896551724,-0.03,0.0
row,2019-04-20 00:33:32.015494,0.010000000000005116,58.11,58.23823529411764,-0.044,0.0
row,2019-04-20 00:33:32.035532,0.01999999999999602,58.11,58.25,-0.073,0.0
row,2019-04-20 00:33:32.058106,0.00999999999999801,58.11,58.251599999999996,-0.061,0.0
row,2019-04-20 00:33:32.079318,0.00999999999999801,58.11,58.251666666666665,-0.062,0.0
row,2019-04-20 00:33:32.099190,0.00999999999999801,58.11,58.25121212121212,-0.053,0.0
row,2019-04-20 00:33:32.118415,0.00999999999999801,58.11,58.24511627906977,-0.058,0.0
row,2019-04-20 00:33:32.139339,0.01999999999999602,58.11,58.247213114754096,-0.056,0.0
row,2019-04-20 00:33:32.158686,0.01999999999999602,58.11,58.24733333333334,-0.057,0.0
row,2019-04-20 00:33:42.203728,0.01999999999999602,58.11,58.24733333333334,-0.057,0.0
row,2019-04-20 00:33:42.222036,0.00999999999999801,58.11,58.25214285714286,-0.046,0.0
row,2019-04-20 00:33:42.241730,0.010000000000005116,58.11,58.263225806451615,-0.1,0.0
row,2019-04-20 00:33:42.261938,0.010000000000005116,58.11,58.263999999999996,-0.099,0.0
row,2019-04-20 00:33:42.281448,0.010000000000005116,58.11,58.26352941176471,-0.094,0.0
row,2019-04-20 00:33:42.300145,0.010000000000005116,58.11,58.264,-0.098,0.0
row,2019-04-20 00:33:42.319370,0.010000000000005116,58.11,58.264,-0.098,0.0
row,2019-04-20 00:33:42.340153,0.00999999999999801,58.11,58.28241379310345,-0.092,0.0
row,2019-04-20 00:33:42.359980,0.00999999999999801,58.11,58.277,-0.126,0.0
row,2019-04-20 00:33:42.379507,0.00999999999999801,58.11,58.28363636363637,-0.113,0.0
row,2019-04-20 00:34:52.460164,0.00999999999999801,58.11,58.283611111111114,-0.181,0.0006593599999999924
row,2019-04-20 00:34:52.480473,0.00999999999999801,58.11,58.283513513513505,-0.177,0.0006593599999999924
row,2019-04-20 00:34:52.499281,0.00999999999999801,58.11,58.28353741496599,-0.178,0.0006593599999999924
row,2019-04-20 00:34:52.520494,0.00999999999999801,58.11,58.28353741496599,-0.178,0.0006593599999999924
row,2019-04-20 00:34:52.570208,0.00999999999999801,58.11,58.283513513513505,-0.177,0.0006593599999999924
row,2019-04-20 00:34:52.641679,0.00999999999999801,58.11,58.28331210191082,-0.168,0.0006593599999999924
row,2019-04-20 00:34:52.660060,0.00999999999999801,58.11,58.27696428571429,-0.116,0.0006592399999999827
row,2019-04-20 00:34:52.682470,0.00999999999999801,58.11,58.27584615384616,-0.094,0.0006592399999999827
row,2019-04-20 00:34:52.703374,0.00999999999999801,58.11,58.275734265734265,-0.093,0.0006592399999999827
row,2019-04-20 00:34:52.726752,0.0,58.11,58.28,-0.163,0.0006993599999999844
row,2019-04-20 00:35:02.784220,0.00999999999999801,58.11,58.27978021978022,-0.164,0.0
row,2019-04-20 00:35:02.804040,0.00999999999999801,58.11,58.27818965517242,-0.151,0.0
row,2019-04-20 00:35:02.822895,0.01999999999999602,58.11,58.27914285714286,-0.078,0.0
row,2019-04-20 00:35:02.842370,0.00999999999999801,58.11,58.2825,-0.056,0.0
row,2019-04-20 00:35:02.851725,0.00999999999999801,58.11,58.282222222222224,-0.053,0.0
row,2019-04-20 00:35:02.860900,0.00999999999999801,58.11,58.281875,-0.048,0.0
row,2019-04-20 00:35:02.869472,0.00999999999999801,58.11,58.281875,-0.048,0.0
row,2019-04-20 00:35:02.879196,0.00999999999999801,58.11,58.281875,-0.048,0.0
row,2019-04-20 00:35:02.888161,0.00999999999999801,58.11,58.281875,-0.048,0.0
row,2019-04-20 00:35:02.897016,0.00999999999999801,58.11,58.28235294117647,-0.05,0.0
row,2019-04-20 00:36:12.932331,0.00999999999999801,58.11,58.253454545454545,-0.037,0.0006589999999999918
row,2019-04-20 00:36:12.942961,0.00999999999999801,58.11,58.24816326530612,-0.038,0.0006588799999999821
row,2019-04-20 00:36:12.953202,0.00999999999999801,58.11,58.248333333333335,-0.039,0.0006588799999999821
row,2019-04-20 00:36:12.963866,0.00999999999999801,58.11,58.25222222222222,-0.032,0.0006589999999999918
row,2019-04-20 00:36:12.974522,0.010000000000005116,58.11,58.26326086956522,-0.083,0.0006591199999999446
row,2019-04-20 00:36:12.986315,0.010000000000005116,58.11,58.263061224489796,-0.08,0.0006591199999999446
row,2019-04-20 00:36:12.997116,0.010000000000005116,58.11,58.264794520547945,-0.096,0.0006591199999999446
row,2019-04-20 00:36:13.008137,0.010000000000005116,58.11,58.264794520547945,-0.096,0.0006591199999999446
row,2019-04-20 00:36:13.018613,0.010000000000005116,58.11,58.264794520547945,-0.096,0.0006591199999999446
row,2019-04-20 00:36:13.030366,0.010000000000005116,58.11,58.264794520547945,-0.096,0.0006591199999999446
row,2019-04-20 00:36:23.065508,0.010000000000005116,58.11,58.264794520547945,-0.096,0.0
row,2019-04-20 00:36:23.074934,0.010000000000005116,58.11,58.264545454545456,-0.092,0.0
row,2019-04-20 00:36:23.084349,0.010000000000005116,58.11,58.265,-0.099,0.0
row,2019-04-20 00:36:23.094411,0.010000000000005116,58.11,58.265056179775286,-0.1,0.0
row,2019-04-20 00:36:23.103556,0.010000000000005116,58.11,58.26510638297872,-0.101,0.0
row,2019-04-20 00:36:23.112208,0.010000000000005116,58.11,58.26494845360825,-0.098,0.0
row,2019-04-20 00:36:23.121008,0.010000000000005116,58.11,58.26451327433628,-0.088,0.0
row,2019-04-20 00:36:23.129866,0.010000000000005116,58.11,58.26451327433628,-0.088,0.0
row,2019-04-20 00:36:23.151269,0.010000000000005116,58.11,58.26471544715447,-0.092,0.0
row,2019-04-20 00:36:23.159792,0.010000000000005116,58.11,58.26484375,-0.095,0.0
