,AAPL
11686,151.386
11687,151.38
11688,151.39
11689,151.39
11690,151.39
11691,151.39
11692,151.37
11693,151.41500000000002
11694,151.386
11695,151.367
11696,151.364
11697,151.36
11698,151.367
11699,151.34
11700,151.34
11701,151.35
11702,151.37
11703,151.38
11704,151.4
11705,151.42
11706,151.45
11707,151.433
11708,151.41
11709,151.44000000000003
11710,151.41
11711,151.44000000000003
11712,151.47
11713,151.462
11714,151.45999999999998
11715,151.45999999999998
11716,151.45999999999998
11717,151.45
11718,151.44000000000003
11719,151.43499999999997
11720,151.43499999999997
11721,151.43499999999997
11722,151.43499999999997
11723,151.43499999999997
11724,151.43499999999997
11725,151.45
11726,151.467
11727,151.44000000000003
11728,151.43499999999997
11729,151.413
11730,151.43499999999997
11731,151.413
11732,151.4
11733,151.35
11734,151.3
11735,151.3
11736,151.32
11737,151.28
11738,151.274
11739,151.28
11740,151.28
11741,151.25
11742,151.23499999999999
11743,151.20999999999998
11744,151.20999999999998
11745,151.20999999999998
11746,151.2
11747,151.20999999999998
11748,151.23
11749,151.25
11750,151.23
11751,151.25
11752,151.26
11753,151.26
11754,151.26099999999997
11755,151.3
11756,151.293
11757,151.293
11758,151.28
11759,151.303
11760,151.303
11761,151.292
11762,151.29
11763,151.29500000000002
11764,151.3
11765,151.3
11766,151.317
11767,151.35
11768,151.334
11769,151.345
11770,151.334
11771,151.345
11772,151.357
11773,151.357
11774,151.42
11775,151.41
11776,151.442
11777,151.443
11778,151.45
11779,151.44000000000003
11780,151.44000000000003
11781,151.42
11782,151.42
11783,151.417
11784,151.417
11785,151.421
11786,151.421
11787,151.432
11788,151.43
11789,151.45
11790,151.43
11791,151.45
11792,151.43800000000002
11793,151.38
11794,151.385
11795,151.385
11796,151.4
11797,151.45999999999998
11798,151.45
11799,151.456
11800,151.456
11801,151.428
11802,151.45999999999998
11803,151.39
11804,151.404
11805,151.39
11806,151.41400000000002
11807,151.41400000000002
11808,151.42
11809,151.425
11810,151.42
11811,151.425
11812,151.4
11813,151.351
11814,151.35
11815,151.345
11816,151.348
11817,151.348
11818,151.38
11819,151.38
11820,151.38
11821,151.35
11822,151.4
11823,151.4
11824,151.39
11825,151.404
11826,151.413
11827,151.40499999999997
11828,151.40499999999997
11829,151.42
11830,151.40499999999997
11831,151.42
11832,151.45
11833,151.455
11834,151.45
11835,151.42
11836,151.45
11837,151.45
11838,151.49
11839,151.47
11840,151.47
11841,151.47
11842,151.47
11843,151.48
11844,151.43
11845,151.43800000000002
11846,151.44000000000003
11847,151.445
11848,151.45999999999998
11849,151.47
11850,151.45999999999998
11851,151.47
11852,151.48
11853,151.467
11854,151.463
11855,151.45999999999998
11856,151.45999999999998
11857,151.52
11858,151.69000000000003
11859,151.65
11860,151.65
11861,151.68
11862,151.686
11863,151.652
11864,151.659
11865,151.64
11866,151.625
11867,151.625
11868,151.601
11869,151.59
11870,151.601
11871,151.59
11872,151.61
11873,151.62
11874,151.615
11875,151.59
11876,151.598
11877,151.594
11878,151.55
11879,151.55
11880,151.55
11881,151.555
11882,151.557
11883,151.557
11884,151.53
11885,151.559
11886,151.53
11887,151.53
11888,151.57
11889,151.57
11890,151.57
11891,151.57
11892,151.528
11893,151.54
11894,151.55
11895,151.55
11896,151.542
11897,151.55
11898,151.55
11899,151.55
11900,151.55
11901,151.55
11902,151.573
11903,151.58
11904,151.58
11905,151.603
11906,151.6
11907,151.57
11908,151.588
11909,151.7
11910,151.7
11911,151.63
11912,151.6
11913,151.59
11914,151.56
11915,151.568
11916,151.623
11917,151.597
11918,151.6
11919,151.59
11920,151.6
11921,151.59
11922,151.59
11923,151.6
11924,151.617
11925,151.64
11926,151.65
11927,151.62
11928,151.6
11929,151.618
11930,151.618
11931,151.61
11932,151.628
11933,151.642
11934,151.67
11935,151.67
11936,151.65
11937,151.643
11938,151.63
11939,151.647
11940,151.63
11941,151.647
11942,151.64
11943,151.65
11944,151.629
11945,151.67
11946,151.64
11947,151.67
11948,151.67
11949,151.658
11950,151.658
11951,151.659
11952,151.67
11953,151.66
11954,151.645
11955,151.65
11956,151.65
11957,151.671
11958,151.68
11959,151.69000000000003
11960,151.68
11961,151.69000000000003
11962,151.73
11963,151.75
11964,151.72
11965,151.72
11966,151.74
11967,151.75
11968,151.749
11969,151.75
11970,151.75
11971,151.77
11972,151.75
11973,151.72
11974,151.74
11975,151.745
11976,151.77
11977,151.73
11978,151.737
11979,151.76
11980,151.76
11981,151.82
11982,151.82
11983,151.82
11984,151.824
11985,151.85
11986,151.867
11987,151.85
11988,151.855
11989,151.855
11990,151.855
11991,151.855
11992,151.83
11993,151.837
11994,151.837
11995,151.84
11996,151.89
11997,151.865
11998,151.92
11999,151.923
12000,151.923
12001,151.9
12002,151.90699999999998
12003,151.913
12004,151.932
12005,151.87
12006,151.89
12007,151.89
12008,151.86
12009,151.86
12010,151.86
12011,151.864
12012,151.849
12013,151.91
12014,151.92
12015,151.89
12016,151.92999999999998
12017,151.922
12018,151.95
12019,151.94000000000003
12020,151.94000000000003
12021,151.963
12022,151.94000000000003
12023,151.94000000000003
12024,151.94100000000003
12025,151.92999999999998
12026,151.92999999999998
12027,151.9
12028,151.885
12029,151.885
12030,151.885
12031,151.885
12032,151.94000000000003
12033,151.94000000000003
12034,151.91
12035,151.924
12036,151.94000000000003
12037,151.921
12038,151.921
12039,151.91
12040,151.91
12041,151.91
12042,151.947
12043,151.86
12044,151.83
12045,151.83
12046,151.84
12047,151.89
12048,151.85
12049,151.855
12050,151.85
12051,151.855
12052,151.88
12053,151.88
12054,151.92
12055,151.90499999999997
12056,151.891
12057,151.92999999999998
12058,151.92999999999998
12059,151.97
12060,151.97
12061,152.0
12062,152.0
12063,152.0
12064,152.03
12065,152.01
12066,152.01
12067,152.05
12068,152.10000000000002
12069,152.14
12070,152.14
12071,152.14
12072,152.12
12073,152.15
12074,152.15
12075,152.186
12076,152.168
12077,152.22
12078,152.19000000000003
12079,152.193
12080,152.193
12081,152.20999999999998
12082,152.17999999999998
12083,152.16
12084,152.168
12085,152.2
12086,152.22
12087,152.27
12088,152.27
12089,152.285
12090,152.285
12091,152.29
12092,152.29
12093,152.32
12094,152.315
12095,152.34
12096,152.31
12097,152.32
12098,152.27
12099,152.259
12100,152.27
12101,152.259
12102,152.225
12103,152.205
12104,152.2
12105,152.23
12106,152.22
12107,152.22
12108,152.2
12109,152.16
12110,152.16
12111,152.135
12112,152.093
12113,152.08
12114,152.08
12115,152.11
12116,152.085
12117,152.08
12118,152.062
12119,152.03
12120,152.062
12121,152.03
12122,152.10000000000002
12123,152.09
12124,152.09
12125,152.065
12126,152.065
12127,152.05
12128,152.023
12129,152.04
12130,152.04
12131,152.048
12132,152.09
12133,152.06
12134,152.057
12135,152.05
12136,152.064
12137,152.064
12138,152.064
12139,152.075
12140,152.064
12141,152.075
12142,152.075
12143,152.09
12144,152.09
12145,152.10000000000002
12146,152.115
12147,152.085
12148,152.09
12149,152.07
12150,152.07
12151,152.11
12152,152.13
12153,152.118
12154,152.117
12155,152.125
12156,152.16
12157,152.16
12158,152.17999999999998
12159,152.17999999999998
12160,152.17999999999998
12161,152.17999999999998
12162,152.16500000000002
12163,152.16
12164,152.15
12165,152.17999999999998
12166,152.19000000000003
12167,152.2
12168,152.219
12169,152.17
12170,152.17
12171,152.19000000000003
12172,151.98
12173,152.225
12174,152.2
12175,152.2
12176,152.26
12177,152.265
12178,152.26700000000002
12179,152.26
12180,152.26700000000002
12181,152.26
12182,152.29
12183,152.304
12184,152.306
12185,152.32
12186,152.29
12187,152.29
12188,151.789
12189,152.26
12190,152.26
12191,152.225
12192,152.227
12193,152.227
12194,152.23499999999999
12195,152.25
12196,152.251
12197,152.239
12198,152.27
12199,152.29
12200,152.27
12201,152.29
12202,152.28299999999996
12203,152.27
12204,152.26
12205,152.29
12206,152.255
12207,152.249
12208,152.249
12209,152.264
12210,152.264
12211,152.28
12212,152.279
12213,152.28
12214,152.2
12215,152.24
12216,152.223
12217,152.23
12218,152.24
12219,152.24
12220,152.24
12221,152.24
12222,152.24
12223,152.26
12224,152.26
12225,152.29700000000003
12226,152.29
12227,152.26
12228,152.277
12229,152.275
12230,152.275
12231,152.275
12232,152.26099999999997
12233,152.25
12234,152.255
12235,152.263
12236,152.265
12237,152.27
12238,152.269
12239,152.3
12240,152.3
12241,152.33
12242,152.35000000000002
12243,152.35000000000002
12244,152.341
12245,152.34
12246,152.356
12247,152.342
12248,152.32
12249,152.28
12250,152.28
12251,152.28
12252,152.278
12253,152.3
12254,152.3
12255,152.275
12256,152.3
12257,152.335
12258,152.35000000000002
12259,152.348
12260,152.35000000000002
12261,152.348
12262,152.39
12263,152.39
12264,152.38
12265,152.393
12266,152.385
12267,152.37
12268,152.38800000000003
12269,152.39
12270,152.39
12271,152.37
12272,152.4
12273,152.4
12274,152.41
12275,152.421
12276,152.41
12277,152.4
12278,152.41
12279,152.426
12280,152.426
12281,152.41
12282,152.401
12283,152.4
12284,152.42999999999998
12285,152.4
12286,152.395
12287,152.35000000000002
12288,152.329
12289,152.32
12290,152.32
12291,152.305
12292,152.347
12293,152.347
12294,152.31
12295,152.348
12296,152.349
12297,152.349
12298,152.33
12299,152.337
12300,152.33
12301,152.337
12302,152.34
12303,152.35000000000002
12304,152.32
12305,152.315
12306,152.315
12307,152.29
12308,152.3
12309,152.29
12310,152.29
12311,152.32
12312,152.379
12313,152.375
12314,152.38
12315,152.41
12316,152.39
12317,152.395
12318,152.37
12319,152.38
12320,152.38
12321,152.38
12322,152.4
12323,152.38
12324,152.391
12325,152.4
12326,152.4
12327,152.383
12328,152.42
12329,152.4
12330,152.42
12331,152.4
12332,152.41
12333,152.434
12334,152.44000000000003
12335,152.45999999999998
12336,152.44000000000003
12337,152.44000000000003
12338,152.448
12339,152.449
12340,152.449
12341,152.43499999999997
12342,152.42999999999998
12343,152.39
12344,152.40499999999997
12345,152.39
12346,152.38
12347,152.33
12348,152.35000000000002
12349,152.352
12350,152.352
12351,152.44000000000003
12352,152.45999999999998
12353,152.45999999999998
12354,152.46400000000003
12355,152.45999999999998
12356,152.462
12357,152.45999999999998
12358,152.45999999999998
12359,152.44000000000003
12360,152.45999999999998
12361,152.44000000000003
12362,152.39
12363,152.38
12364,152.36
12365,152.27
12366,152.26
12367,152.265
12368,152.23
12369,152.245
12370,152.245
12371,152.20999999999998
12372,152.22
12373,152.22
12374,152.29
12375,152.278
12376,152.28
12377,152.33
12378,152.29
12379,152.225
12380,152.29
12381,152.225
12382,152.22
12383,152.2
12384,152.15
12385,152.151
12386,152.19000000000003
12387,152.223
12388,152.219
12389,152.19100000000003
12390,152.19100000000003
12391,152.19000000000003
12392,152.161
12393,152.16500000000002
12394,152.158
12395,152.14
12396,152.16
12397,152.16
12398,152.11
12399,152.126
12400,152.11
12401,152.126
12402,152.115
12403,152.10000000000002
12404,152.06
12405,152.07
12406,152.10000000000002
12407,152.08
12408,152.06
12409,152.04500000000002
12410,152.06
12411,152.04500000000002
12412,152.05
12413,152.051
12414,152.13
12415,152.128
12416,152.13
12417,152.13
12418,152.12
12419,152.12
12420,152.12
12421,152.112
12422,152.106
12423,152.10000000000002
12424,152.089
12425,152.12
12426,152.12
12427,152.14
12428,152.10000000000002
12429,152.13
12430,152.10000000000002
12431,152.13
12432,152.11
12433,152.11
12434,152.11
12435,152.108
12436,152.07
12437,152.04
12438,152.07
12439,152.07
12440,152.07
12441,152.09
12442,152.09
12443,152.11
12444,152.112
12445,152.10000000000002
12446,152.104
12447,152.12699999999998
12448,152.12699999999998
12449,152.14
12450,152.12699999999998
12451,152.14
12452,152.14
12453,152.284
12454,152.12
12455,152.09
12456,152.09
12457,152.101
12458,152.105
12459,152.101
12460,152.101
12461,152.12
12462,152.072
12463,152.12
12464,152.11
12465,152.093
12466,152.08
12467,152.08
12468,152.06
12469,152.10000000000002
12470,152.06
12471,152.10000000000002
12472,152.114
12473,152.10000000000002
12474,152.10000000000002
12475,152.09
12476,152.09
12477,152.12
12478,152.10000000000002
12479,152.10000000000002
12480,152.10000000000002
12481,152.13
12482,152.17
12483,152.15
12484,152.117
12485,152.125
12486,152.125
12487,152.124
12488,152.16
12489,152.14
12490,152.16
12491,152.14
12492,152.13
12493,152.12
12494,152.12
12495,152.10000000000002
12496,152.078
12497,152.09
12498,152.09
12499,152.09
12500,152.09
12501,152.13
12502,152.13
12503,152.14
12504,152.14
12505,152.158
12506,152.149
12507,152.113
12508,152.07
12509,152.07
12510,152.07
12511,152.07
12512,152.05
12513,152.07
12514,152.051
12515,152.08
12516,152.04
12517,152.03
12518,152.01
12519,151.99
12520,151.99
12521,151.98
12522,151.94000000000003
12523,151.97
12524,151.98
12525,151.95999999999998
12526,151.95999999999998
12527,151.98399999999998
12528,151.972
12529,151.95999999999998
12530,151.972
12531,151.95999999999998
12532,151.94000000000003
12533,151.942
12534,151.9
12535,151.92
12536,152.239
12537,151.894
12538,151.884
12539,151.882
12540,151.882
12541,151.873
12542,151.9
12543,151.84
12544,151.85199999999998
12545,151.86
12546,151.886
12547,151.9
12548,151.928
12549,151.89
12550,151.928
12551,151.89
12552,151.922
12553,151.87
12554,151.876
12555,151.883
12556,151.89
12557,151.9
12558,151.92999999999998
12559,151.94000000000003
12560,151.94000000000003
12561,151.95
12562,151.952
12563,151.97
12564,151.99
12565,151.99
12566,151.97
12567,151.97
12568,152.0
12569,152.02
12570,152.0
12571,152.02
12572,152.0
12573,151.97
12574,151.99
12575,151.95999999999998
12576,151.98
12577,152.0
12578,152.03
12579,152.035
12580,152.035
12581,152.02
12582,152.0
12583,151.996
12584,151.996
12585,151.99
12586,152.05
12587,152.08
12588,152.09
12589,152.069
12590,152.09
12591,152.069
12592,152.066
12593,152.066
12594,152.075
12595,152.07
12596,152.02
12597,151.94000000000003
12598,151.962
12599,151.995
12600,151.995
12601,152.04
12602,152.01
12603,152.01
12604,152.01
12605,152.007
12606,152.004
12607,151.999
12608,151.995
12609,151.995
12610,151.995
12611,151.995
12612,152.06
12613,152.042
12614,152.042
12615,152.05
12616,152.04
12617,152.02
12618,152.0
12619,151.991
12620,151.991
12621,151.95999999999998
12622,151.99
12623,151.975
12624,151.971
12625,151.971
12626,151.95999999999998
12627,151.967
12628,151.87
12629,151.78
12630,151.87
12631,151.78
12632,151.82
12633,151.82
12634,151.8
12635,151.70999999999998
12636,151.76
12637,151.76
12638,151.78
12639,151.76
12640,151.76
12641,151.774
12642,151.74
12643,151.73
12644,151.76
12645,151.754
12646,151.72
12647,151.62
12648,151.575
12649,151.55
12650,151.575
12651,151.55
12652,152.04500000000002
12653,151.54
12654,151.56
12655,151.58
12656,151.55
12657,151.54
12658,151.59
12659,151.562
12660,151.562
12661,151.59
12662,151.57
12663,151.58
12664,151.6
12665,151.53
12666,151.62
12667,151.63
12668,151.64
12669,151.65
12670,151.64
12671,151.65
12672,151.64
12673,151.669
12674,151.64
12675,151.62
12676,151.62
12677,151.62
12678,151.642
12679,151.55
12680,151.55
12681,151.52
12682,151.54
12683,151.55
12684,151.53
12685,151.525
12686,151.54
12687,151.54
12688,151.52
