,Time,BA_spread,Price,Smart_price,Liquid_imb,MKT_cost,Log_return
19044,02:17.9,0.03,0.15362,0.153612414,0.055,0,-5.3711E-05
19045,02:17.9,0.02,0.1536,0.153619259,0.026,0,-5.65451E-05
19046,02:17.9,0.03,0.1536,0.153627857,0.026,0,0
19047,02:17.9,0.03,0.1536,0.153629063,0.02,0,0
19048,02:17.9,0.02,0.1536,0.153625,0.028,0,0
19049,02:17.9,0.01,0.15361,0.153620769,0.023,0,2.82735E-05
19050,02:28.0,0.02,0.1536,0.153625,0.028,0,-2.82735E-05
19051,02:28.0,0.01,0.15361,0.153620769,0.023,0,2.82735E-05
19052,02:28.1,0.02,0.15363,0.153627317,0.019,0,5.65414E-05
19053,02:28.2,0.04,0.15358,0.153603571,0.037,0,-0.000141367
19054,02:28.2,0.03,0.15348,0.153492727,-0.083,0,-0.000282873
19055,02:28.2,0.02,0.15348,0.153489375,-0.071,0,0
19056,02:28.2,0.01,0.15347,0.153467308,-0.047,0,-2.82974E-05
19057,02:28.2,0.02,0.15346,0.153456897,-0.039,0,-2.82993E-05
19058,02:28.2,0.03,0.15343,0.153419375,-0.006,0,-8.49088E-05
19059,02:28.2,0.04,0.153415,0.153414348,-0.038,0,-4.24606E-05
19060,02:38.3,0.04,0.153415,0.153414348,-0.038,0,0
19061,02:38.3,0.03,0.15339,0.153399091,-0.049,0,-7.0777E-05
19062,02:38.3,0.03,0.1534,0.1533875,-0.038,0,2.83122E-05
19063,02:38.3,0.02,0.15337,0.15337,0.007,0,-8.4942E-05
19064,02:38.3,0.03,0.15341,0.153402188,-0.052,0,0.000113252
19065,02:38.3,0.04,0.153416,0.153410741,-0.043,0,1.69853E-05
19066,02:38.3,0.03,0.15342,0.153425,-0.078,0,1.13232E-05
19067,02:38.3,0.03,0.1534,0.153423684,-0.073,0,-5.66188E-05
19068,02:38.3,0.03,0.15344,0.153437692,-0.106,0,0.00011323
19069,02:38.4,0.02,0.153452,0.15345641,-0.076,0,3.39633E-05
19070,02:48.4,0.03,0.15344,0.153437692,-0.106,0,-3.39633E-05
19071,02:48.5,0.02,0.153452,0.15345641,-0.076,0,3.39633E-05
19072,02:48.5,0.04,0.15347,0.153456889,-0.079,0,5.094E-05
19073,02:48.6,0.03,0.1535,0.1534975,-0.063,0,8.48867E-05
19074,02:48.7,0.02,0.1535,0.153500816,-0.026,0,0
19075,02:48.7,0.03,0.153526,0.153519,-0.026,0,7.35551E-05
19076,02:48.7,0.03,0.153538,0.153519375,-0.026,0,3.39443E-05
19077,02:48.7,0.02,0.15351,0.153504762,-0.065,0,-7.92075E-05
19078,02:48.7,0.02,0.15345,0.1534625,-0.039,0,-0.000169779
19079,02:48.7,0.03,0.15345,0.153462093,-0.019,0,0
19080,02:58.8,0.03,0.15345,0.153462093,-0.019,0.00171152,0
19081,02:58.8,0.03,0.153469,0.15346225,-0.022,0.00171152,5.37705E-05
19082,02:58.8,0.03,0.1535,0.153480857,-0.057,0.00169176,8.77165E-05
19083,02:58.8,0.02,0.15351,0.153500952,-0.02,0.001732,2.82919E-05
19084,02:58.8,0.03,0.15348,0.153486607,-0.06,0.00172164,-8.48812E-05
19085,02:58.8,0.02,0.15347,0.153461053,-0.037,0.00173152,-2.82974E-05
19086,02:58.8,0.03,0.15347,0.153444286,-0.03,0.00171128,0
19087,02:58.8,0.02,0.153487,0.15348069,-0.017,0.00173176,4.81045E-05
19088,02:58.8,0.03,0.153487,0.1534815,-0.045,0.00169176,0
19089,02:58.8,0.03,0.15357,0.15354375,0.067,0.00170248,0.000234787
19090,03:09.0,0.03,0.153487,0.1534815,-0.045,-0.00172176,-0.000234787
19091,03:09.1,0.03,0.15357,0.15354375,0.067,-0.00172248,0.000234787
19092,03:09.2,0.03,0.15359,0.153573,0.103,-0.00172284,5.65561E-05
19093,03:09.2,0.03,0.153585,0.153574091,0.103,-0.00172284,-1.41383E-05
19094,03:09.2,0.03,0.15355,0.153562143,0.062,-0.00172248,-9.89813E-05
